Lender_Type,Customer_ID,Loan_ID,Loan_Type,Loan_Purpose,Loan_Amount,Interest_Rate,Loan_Term_Months,Start_Date,End_Date,Repayment_Status,NPA_Status,Pending_Amount,Non_Repayment_EMIs,Default_Date,Recovery_Status,Collateral,Guarantor,Prepayment_Option,EMI_Amount,Name,Age,Gender,Account_Type,Credit_Score,Customer_Segment,Branch_Location
P2P Lending,C401,L447,Personal Loan,Wedding Expenses,4781372,10.3,96,2025-03-21,2033-02-07,Ongoing,No,4781372,4,,Active,None,Wife,Yes,49806.0,Rohit Kapoor,38,F,Current,609,Retail,Lucknow
P2P Lending,C530,L1709,Personal Loan,Wedding Expenses,805638,11.7,48,2021-04-25,2025-04-04,Ongoing,No,805638,4,,Active,None,None,No,16784.0,Sneha Nair,39,F,Savings,755,SME,Lucknow
P2P Lending,C1127,L704,Business Loan,Business Expansion,4808451,12.4,120,2021-02-22,2031-01-01,Ongoing,No,4808451,2,,Active,Factory,None,Yes,40070.0,Sunita Verma,39,F,Savings,608,SME,Patna
P2P Lending,C461,L1043,Business Loan,Business Expansion,1505901,11.6,36,2025-11-21,2028-11-05,Ongoing,No,1505901,5,,Active,Factory,Father,No,41831.0,Sneha Rathi,54,F,Savings,723,Retail,Pune
P2P Lending,C191,L427,Home Loan,Residential Property,1782080,8.2,180,2025-03-18,2039-12-30,Closed,No,0,0,,Closed,House,Father,No,9900.0,Sneha Desai,33,M,Current,699,SME,Kolkata
P2P Lending,C438,L791,Personal Loan,Wedding Expenses,4847420,14.6,24,2020-08-04,2022-07-25,Ongoing,No,4847420,1,,Active,None,Wife,No,201976.0,Suresh Verma,23,F,Savings,625,Retail,Jaipur
P2P Lending,C102,L878,Car Loan,Vehicle Purchase,3011370,12.9,96,2019-03-13,2027-01-30,Ongoing,No,3011370,2,,Active,Car,Brother,Yes,31368.0,Rahul Malhotra,32,F,Current,785,Retail,Jaipur
P2P Lending,C914,L1101,Business Loan,Business Expansion,782599,9.4,48,2025-12-07,2029-11-16,Ongoing,No,782599,4,,Active,Factory,Father,Yes,16304.0,Rohit Gupta,32,F,Current,709,Corporate,Pune
P2P Lending,C534,L522,Business Loan,Working Capital,287676,7.3,180,2024-08-03,2039-05-17,Ongoing,No,287676,0,,Active,Factory,Father,No,1598.0,Shreya Singh,29,M,Savings,700,Retail,Ahmedabad
P2P Lending,C1378,L27,Education Loan,Higher Education,3349775,13.2,24,2024-03-26,2026-03-16,Closed,No,0,0,,Closed,None,Husband,Yes,139574.0,Meera Kumar,51,F,Current,649,Retail,Pune
P2P Lending,C442,L601,Education Loan,Overseas Study,3445306,14.2,24,2025-08-10,2027-07-31,Ongoing,No,3445306,1,,Active,None,Mother,No,143554.0,Anita Iyer,34,M,Savings,636,Retail,Jaipur
P2P Lending,C1465,L1841,Education Loan,Overseas Study,401495,11.1,180,2022-02-08,2036-11-21,Ongoing,No,401495,6,,Active,None,Brother,Yes,2231.0,Pooja Rao,46,M,Savings,682,SME,Jaipur
P2P Lending,C1270,L1656,Education Loan,Higher Education,615980,8.3,180,2022-12-31,2037-10-13,Ongoing,No,615980,0,,Active,None,Brother,No,3422.0,Anita Desai,34,F,Savings,716,Retail,Gurugram
P2P Lending,C1466,L646,Car Loan,Vehicle Purchase,1105439,14.8,24,2021-02-18,2023-02-08,Ongoing,No,1105439,3,,Active,Car,Wife,No,46060.0,Meera Bansal,41,F,Savings,735,Retail,Mumbai
P2P Lending,C594,L1737,Car Loan,Vehicle Purchase,2550596,12.2,120,2019-02-19,2028-12-28,Ongoing,No,2550596,5,,Active,Car,None,No,21255.0,Anjali Patel,45,M,Savings,793,SME,Ahmedabad
P2P Lending,C155,L993,Education Loan,Higher Education,2822813,10.2,60,2023-05-20,2028-04-23,Ongoing,No,2822813,3,,Active,None,Husband,Yes,47047.0,Anjali Iyer,32,F,Current,641,Corporate,Chennai
P2P Lending,C1082,L1984,Personal Loan,Debt Consolidation,1401506,14.0,120,2020-06-16,2030-04-25,Defaulted,Yes,1401506,3,2025-04-30,Recovery,None,Brother,Yes,11679.0,Kunal Desai,23,M,Current,634,Corporate,Hyderabad
P2P Lending,C964,L906,Education Loan,Higher Education,3813680,9.8,180,2019-03-01,2033-12-12,Closed,No,0,0,,Closed,None,Father,Yes,21187.0,Suresh Singh,45,M,Savings,675,Retail,Gurugram
P2P Lending,C1169,L1075,Education Loan,Overseas Study,243105,9.3,240,2019-12-01,2039-08-18,Ongoing,No,243105,3,,Active,None,Wife,Yes,1013.0,Meera Patel,46,F,Current,602,SME,Bangalore
P2P Lending,C1789,L23,Business Loan,Startup Funding,4520380,7.7,36,2020-10-15,2023-09-30,Closed,No,0,0,,Closed,Factory,Father,No,125566.0,Anita Malhotra,55,F,Savings,711,Retail,Jaipur
P2P Lending,C490,L1462,Education Loan,Higher Education,1948348,14.8,36,2021-11-17,2024-11-01,Closed,No,0,0,,Closed,None,None,Yes,54121.0,Shreya Joshi,21,F,Savings,614,Retail,Kolkata
P2P Lending,C487,L444,Home Loan,Residential Property,3409874,9.0,96,2025-07-02,2033-05-21,Closed,No,0,0,,Closed,House,None,No,35520.0,Megha Kapoor,54,M,Current,698,Corporate,Ahmedabad
P2P Lending,C1795,L1434,Business Loan,Startup Funding,1875473,13.1,60,2024-03-04,2029-02-06,Closed,No,0,0,,Closed,Factory,Husband,No,31258.0,Rajesh Singh,56,M,Savings,702,Corporate,Pune
P2P Lending,C723,L786,Education Loan,Overseas Study,1295525,8.5,48,2019-08-13,2023-07-23,Ongoing,No,1295525,3,,Active,None,Brother,Yes,26990.0,Rohit Nair,31,F,Current,797,Corporate,Ahmedabad
P2P Lending,C1031,L262,Education Loan,Overseas Study,1596450,8.1,120,2024-05-26,2034-04-04,Ongoing,No,1596450,1,,Active,None,None,No,13304.0,Anita Gupta,23,F,Savings,606,Retail,Hyderabad
P2P Lending,C248,L1857,Car Loan,Vehicle Purchase,3097158,11.3,120,2024-05-08,2034-03-17,Ongoing,No,3097158,3,,Active,Car,Mother,Yes,25810.0,Shreya Joshi,22,F,Current,757,Retail,Delhi
P2P Lending,C1645,L1938,Car Loan,Vehicle Purchase,941762,10.2,48,2021-04-11,2025-03-21,Ongoing,No,941762,2,,Active,Car,Wife,Yes,19620.0,Arjun Bansal,34,F,Current,615,Corporate,Mumbai
P2P Lending,C892,L92,Education Loan,Higher Education,876563,12.9,180,2025-04-12,2040-01-24,Ongoing,No,876563,1,,Active,None,Father,No,4870.0,Deepak Desai,54,F,Savings,697,SME,Delhi
P2P Lending,C599,L474,Car Loan,Vehicle Purchase,2164268,11.4,240,2023-06-04,2043-02-19,Closed,No,0,0,,Closed,Car,Mother,No,9018.0,Rahul Nair,39,M,Savings,787,Retail,Delhi
P2P Lending,C869,L1970,Car Loan,Vehicle Purchase,2563522,10.0,60,2024-09-04,2029-08-09,Ongoing,No,2563522,5,,Active,Car,Wife,Yes,42725.0,Neha Mehta,35,M,Current,630,SME,Gurugram
P2P Lending,C1023,L1254,Education Loan,Overseas Study,4320892,14.7,180,2022-06-06,2037-03-19,Ongoing,No,4320892,3,,Active,None,Wife,No,24005.0,Rajesh Nair,57,F,Current,633,Retail,Pune
P2P Lending,C1936,L863,Business Loan,Business Expansion,245083,12.6,180,2024-10-02,2039-07-16,Ongoing,No,245083,2,,Active,Factory,None,Yes,1362.0,Neha Desai,34,M,Savings,646,Retail,Jaipur
P2P Lending,C611,L479,Personal Loan,Debt Consolidation,530429,14.5,240,2024-09-16,2044-06-03,Ongoing,No,530429,4,,Active,None,Father,Yes,2210.0,Deepak Bansal,21,F,Savings,766,Corporate,Mumbai
P2P Lending,C1898,L1745,Education Loan,Overseas Study,2770512,10.6,60,2024-03-30,2029-03-04,Ongoing,No,2770512,1,,Active,None,Wife,No,46175.0,Neha Mehta,56,M,Current,631,SME,Pune
P2P Lending,C1236,L1943,Home Loan,Residential Property,3989325,11.0,120,2020-06-15,2030-04-24,Closed,No,0,0,,Closed,House,Husband,Yes,33244.0,Rohit Mehta,58,M,Current,619,Retail,Kolkata
P2P Lending,C921,L416,Car Loan,Vehicle Purchase,4098086,12.1,240,2025-10-23,2045-07-10,Ongoing,No,4098086,6,,Active,Car,Mother,Yes,17075.0,Sneha Mehta,52,F,Savings,763,Retail,Patna
P2P Lending,C788,L1844,Car Loan,Vehicle Purchase,2753289,7.8,60,2023-01-09,2027-12-14,Ongoing,No,2753289,5,,Active,Car,Wife,Yes,45888.0,Neha Mehta,52,M,Savings,672,Corporate,Chennai
P2P Lending,C1457,L1949,Personal Loan,Medical Expenses,4209738,10.1,36,2020-01-27,2023-01-11,Ongoing,No,4209738,4,,Active,None,Father,Yes,116937.0,Pooja Rao,36,F,Current,707,SME,Mumbai
P2P Lending,C629,L948,Business Loan,Working Capital,2953628,14.4,96,2024-09-08,2032-07-28,Ongoing,No,2953628,3,,Active,Factory,Mother,No,30767.0,Amit Bansal,48,M,Savings,624,Retail,Jaipur
P2P Lending,C1780,L1598,Personal Loan,Debt Consolidation,522128,12.4,60,2020-04-03,2025-03-08,Ongoing,No,522128,1,,Active,None,Wife,Yes,8702.0,Anita Singh,24,M,Savings,621,Corporate,Chennai
P2P Lending,C15,L1489,Personal Loan,Wedding Expenses,1850926,9.6,24,2022-01-16,2024-01-06,Ongoing,No,1850926,1,,Active,None,Husband,No,77122.0,Rohit Kumar,52,M,Current,653,Retail,Chennai
P2P Lending,C617,L1738,Car Loan,Vehicle Purchase,742857,11.9,24,2025-08-04,2027-07-25,Ongoing,No,742857,3,,Active,Car,None,No,30952.0,Sunita Malhotra,25,F,Current,800,SME,Ahmedabad
P2P Lending,C109,L765,Education Loan,Overseas Study,938230,13.0,240,2020-08-27,2040-05-14,Ongoing,No,938230,4,,Active,None,None,Yes,3909.0,Vikram Joshi,36,M,Savings,734,Corporate,Bangalore
P2P Lending,C1982,L519,Home Loan,Renovation,2896454,7.0,60,2023-02-16,2028-01-21,Ongoing,No,2896454,6,,Active,House,Wife,Yes,48274.0,Anjali Rathi,40,M,Current,776,Retail,Pune
P2P Lending,C992,L635,Car Loan,Vehicle Purchase,4940053,9.0,24,2021-11-05,2023-10-26,Closed,No,0,0,,Closed,Car,Husband,No,205836.0,Rajesh Kapoor,31,M,Current,783,Corporate,Bangalore
P2P Lending,C1768,L1705,Education Loan,Overseas Study,877534,12.1,240,2024-11-03,2044-07-21,Ongoing,No,877534,1,,Active,None,Father,Yes,3656.0,Anjali Bansal,26,M,Current,671,SME,Lucknow
P2P Lending,C1139,L291,Business Loan,Startup Funding,1949851,10.9,180,2020-05-30,2035-03-13,Ongoing,No,1949851,0,,Active,Factory,None,No,10833.0,Sneha Sharma,42,M,Savings,798,Retail,Chennai
P2P Lending,C372,L1971,Personal Loan,Wedding Expenses,4699383,13.4,60,2023-07-29,2028-07-02,Closed,No,0,0,,Closed,None,Husband,No,78323.0,Shalini Rathi,27,F,Current,615,Retail,Pune
P2P Lending,C429,L483,Personal Loan,Wedding Expenses,1328858,11.8,60,2025-01-09,2029-12-14,Ongoing,No,1328858,5,,Active,None,Brother,Yes,22148.0,Anjali Malhotra,33,F,Current,644,SME,Patna
P2P Lending,C928,L1744,Home Loan,Residential Property,1645276,10.7,96,2024-03-31,2032-02-18,Ongoing,No,1645276,0,,Active,House,None,Yes,17138.0,Rajesh Desai,41,M,Savings,752,Corporate,Delhi
P2P Lending,C457,L84,Business Loan,Startup Funding,1537947,8.2,24,2021-02-24,2023-02-14,Ongoing,No,1537947,2,,Active,Factory,Mother,No,64081.0,Shalini Mehta,48,F,Savings,797,Retail,Ahmedabad
P2P Lending,C390,L1345,Car Loan,Vehicle Purchase,1668132,13.5,60,2024-11-28,2029-11-02,Ongoing,No,1668132,5,,Active,Car,Husband,No,27802.0,Pooja Desai,31,M,Current,738,Corporate,Pune
P2P Lending,C1949,L1091,Business Loan,Business Expansion,1242296,8.5,240,2023-10-06,2043-06-23,Ongoing,No,1242296,5,,Active,Factory,Wife,Yes,5176.0,Suresh Singh,57,F,Savings,663,SME,Patna
P2P Lending,C1973,L209,Personal Loan,Debt Consolidation,4977582,9.6,36,2023-04-16,2026-03-31,Ongoing,No,4977582,4,,Active,None,Wife,Yes,138266.0,Megha Sharma,52,M,Current,728,Corporate,Jaipur
P2P Lending,C1138,L1031,Personal Loan,Wedding Expenses,3550523,13.5,180,2024-12-14,2039-09-27,Ongoing,No,3550523,2,,Active,None,Brother,Yes,19725.0,Pooja Kumar,43,F,Savings,706,Corporate,Chennai
P2P Lending,C1078,L1813,Personal Loan,Debt Consolidation,1783156,11.4,48,2021-08-25,2025-08-04,Ongoing,No,1783156,0,,Active,None,Brother,Yes,37149.0,Suresh Bansal,21,F,Current,640,Corporate,Kolkata
P2P Lending,C338,L1130,Car Loan,Vehicle Purchase,4368967,9.5,60,2025-12-26,2030-11-30,Ongoing,No,4368967,4,,Active,Car,Mother,No,72816.0,Meera Rathi,39,F,Current,695,Corporate,Gurugram
P2P Lending,C1751,L367,Home Loan,Renovation,4479832,11.8,120,2025-08-20,2035-06-29,Ongoing,No,4479832,4,,Active,House,Mother,No,37332.0,Suresh Kumar,27,M,Current,716,Corporate,Patna
P2P Lending,C811,L941,Personal Loan,Medical Expenses,2656534,14.9,36,2022-08-24,2025-08-08,Ongoing,No,2656534,0,,Active,None,None,Yes,73793.0,Neha Mehta,39,M,Current,726,Corporate,Chennai
P2P Lending,C785,L248,Personal Loan,Medical Expenses,4793943,11.2,120,2019-08-24,2029-07-02,Ongoing,No,4793943,5,,Active,None,None,No,39950.0,Arjun Iyer,60,M,Current,669,Retail,Mumbai
P2P Lending,C1855,L177,Education Loan,Overseas Study,3285755,10.8,120,2025-08-29,2035-07-08,Ongoing,No,3285755,1,,Active,None,Husband,No,27381.0,Pooja Kumar,25,M,Current,746,SME,Kolkata
P2P Lending,C845,L141,Car Loan,Vehicle Purchase,1263178,12.8,180,2024-06-06,2039-03-20,Closed,No,0,0,,Closed,Car,Brother,No,7018.0,Vikram Mehta,47,M,Savings,687,Retail,Lucknow
P2P Lending,C636,L1613,Car Loan,Vehicle Purchase,4630807,14.1,60,2022-10-13,2027-09-17,Closed,No,0,0,,Closed,Car,Husband,Yes,77180.0,Anita Sharma,24,F,Savings,616,Corporate,Mumbai
P2P Lending,C1532,L357,Education Loan,Higher Education,403498,8.3,180,2019-11-05,2034-08-18,Ongoing,No,403498,4,,Active,None,Brother,No,2242.0,Rajesh Sharma,28,F,Savings,744,Corporate,Mumbai
P2P Lending,C254,L1371,Personal Loan,Wedding Expenses,511010,13.8,120,2023-04-23,2033-03-01,Ongoing,No,511010,1,,Active,None,Brother,Yes,4258.0,Kunal Kapoor,55,M,Savings,611,Corporate,Lucknow
P2P Lending,C1916,L1450,Education Loan,Higher Education,3869261,10.8,48,2022-02-02,2026-01-12,Closed,No,0,0,,Closed,None,Brother,Yes,80610.0,Megha Mehta,21,M,Current,658,Retail,Ahmedabad
P2P Lending,C491,L63,Home Loan,Residential Property,3922622,12.8,24,2020-06-18,2022-06-08,Ongoing,No,3922622,5,,Active,House,None,Yes,163443.0,Vikram Rao,58,M,Savings,631,SME,Pune
P2P Lending,C1612,L664,Personal Loan,Debt Consolidation,1499725,14.0,24,2023-11-30,2025-11-19,Ongoing,No,1499725,2,,Active,None,Wife,No,62489.0,Sneha Desai,27,M,Current,668,SME,Ahmedabad
P2P Lending,C1845,L903,Education Loan,Overseas Study,208419,7.5,96,2023-05-09,2031-03-28,Ongoing,No,208419,5,,Active,None,Wife,Yes,2171.0,Pooja Kumar,29,M,Savings,728,Retail,Bangalore
P2P Lending,C1943,L867,Personal Loan,Medical Expenses,1952429,12.9,240,2020-04-19,2040-01-05,Ongoing,No,1952429,3,,Active,None,Mother,Yes,8135.0,Meera Joshi,48,F,Current,685,SME,Hyderabad
P2P Lending,C587,L1075,Home Loan,Residential Property,1563093,10.1,48,2019-11-25,2023-11-04,Ongoing,No,1563093,4,,Active,House,Father,Yes,32564.0,Amit Rao,40,F,Savings,745,Retail,Bangalore
P2P Lending,C1824,L1518,Education Loan,Higher Education,2666460,14.5,96,2021-12-09,2029-10-28,Ongoing,No,2666460,1,,Active,None,Wife,No,27776.0,Anita Bansal,56,F,Current,799,SME,Delhi
P2P Lending,C80,L1960,Personal Loan,Debt Consolidation,4890903,10.4,24,2021-03-30,2023-03-20,Defaulted,Yes,4890903,1,2026-01-01,Recovery,None,None,Yes,203788.0,Rajesh Nair,55,F,Current,673,SME,Ahmedabad
P2P Lending,C424,L1707,Home Loan,Residential Property,2662673,10.1,120,2023-08-21,2033-06-29,Ongoing,No,2662673,3,,Active,House,None,Yes,22189.0,Anita Joshi,49,M,Savings,780,SME,Gurugram
P2P Lending,C390,L722,Education Loan,Overseas Study,3146691,13.3,96,2022-01-29,2029-12-18,Ongoing,No,3146691,3,,Active,None,Mother,No,32778.0,Amit Mehta,59,F,Current,758,Retail,Gurugram
P2P Lending,C1326,L1082,Education Loan,Overseas Study,670728,10.9,48,2023-10-14,2027-09-23,Closed,No,0,0,,Closed,None,Husband,Yes,13974.0,Amit Kapoor,26,F,Current,641,Retail,Chennai
P2P Lending,C1720,L167,Education Loan,Overseas Study,4410409,9.2,120,2024-08-18,2034-06-27,Defaulted,Yes,4410409,0,2026-03-03,Recovery,None,Wife,Yes,36753.0,Neha Verma,29,M,Savings,792,Corporate,Chennai
P2P Lending,C1989,L1121,Education Loan,Overseas Study,3726516,11.1,48,2023-07-22,2027-07-01,Ongoing,No,3726516,6,,Active,None,Mother,Yes,77636.0,Pooja Rathi,50,M,Savings,793,SME,Pune
P2P Lending,C1424,L932,Education Loan,Overseas Study,3652586,9.9,120,2024-01-02,2033-11-10,Defaulted,Yes,3652586,2,2024-06-13,Recovery,None,Father,No,30438.0,Rohit Gupta,53,M,Current,751,SME,Gurugram
P2P Lending,C1100,L1475,Personal Loan,Wedding Expenses,2844181,8.1,96,2023-01-09,2030-11-28,Ongoing,No,2844181,1,,Active,None,Mother,No,29627.0,Sneha Singh,38,M,Current,759,Retail,Gurugram
P2P Lending,C184,L1470,Home Loan,Residential Property,3839682,15.0,120,2025-09-09,2035-07-19,Defaulted,No,3839682,6,2025-01-09,Recovery,House,Brother,Yes,31997.0,Rajesh Patel,32,M,Current,649,Corporate,Gurugram
P2P Lending,C1305,L1554,Car Loan,Vehicle Purchase,561528,11.7,60,2020-07-13,2025-06-17,Ongoing,No,561528,3,,Active,Car,Husband,Yes,9359.0,Arjun Verma,50,F,Savings,740,Retail,Gurugram
P2P Lending,C996,L1999,Home Loan,Residential Property,2821465,10.8,48,2022-04-06,2026-03-16,Ongoing,No,2821465,0,,Active,House,Mother,Yes,58781.0,Megha Mehta,47,M,Current,764,SME,Pune
P2P Lending,C453,L154,Personal Loan,Wedding Expenses,2098513,9.8,240,2021-01-01,2040-09-18,Closed,No,0,0,,Closed,None,Husband,Yes,8744.0,Anita Iyer,41,M,Savings,601,SME,Ahmedabad
P2P Lending,C164,L1112,Car Loan,Vehicle Purchase,1472758,11.5,36,2025-06-15,2028-05-30,Ongoing,No,1472758,5,,Active,Car,Wife,Yes,40910.0,Anita Nair,35,F,Savings,660,SME,Chennai
P2P Lending,C1997,L1337,Personal Loan,Debt Consolidation,3545369,11.9,24,2022-09-13,2024-09-02,Closed,No,0,0,,Closed,None,Brother,No,147724.0,Deepak Gupta,54,M,Savings,603,Retail,Patna
P2P Lending,C222,L1920,Home Loan,Renovation,1382366,7.4,96,2020-05-30,2028-04-18,Closed,No,0,0,,Closed,House,Wife,No,14400.0,Arjun Rao,44,M,Savings,774,Retail,Lucknow
P2P Lending,C861,L1166,Home Loan,Residential Property,749841,9.0,48,2024-04-27,2028-04-06,Defaulted,No,749841,6,2026-03-27,Recovery,House,Brother,Yes,15622.0,Rahul Rathi,29,F,Current,661,Corporate,Kolkata
P2P Lending,C1567,L271,Home Loan,Residential Property,1374143,10.7,36,2024-02-23,2027-02-07,Ongoing,No,1374143,0,,Active,House,Brother,Yes,38171.0,Shalini Verma,50,F,Savings,708,Retail,Ahmedabad
P2P Lending,C1863,L594,Car Loan,Vehicle Purchase,4578187,11.5,24,2019-03-17,2021-03-06,Closed,No,0,0,,Closed,Car,Brother,No,190758.0,Megha Mehta,32,F,Savings,666,SME,Jaipur
P2P Lending,C842,L680,Home Loan,Residential Property,680499,13.6,36,2023-01-25,2026-01-09,Ongoing,No,680499,0,,Active,House,Wife,Yes,18903.0,Neha Iyer,49,F,Savings,783,Corporate,Gurugram
P2P Lending,C990,L1658,Car Loan,Vehicle Purchase,1894401,7.8,36,2021-01-08,2023-12-24,Ongoing,No,1894401,2,,Active,Car,Brother,No,52622.0,Sunita Gupta,39,F,Current,654,Corporate,Jaipur
P2P Lending,C96,L102,Business Loan,Working Capital,4774370,9.1,48,2021-11-03,2025-10-13,Ongoing,No,4774370,0,,Active,Factory,None,No,99466.0,Anita Malhotra,40,F,Current,639,Retail,Ahmedabad
P2P Lending,C973,L278,Education Loan,Higher Education,2047499,9.2,48,2023-07-18,2027-06-27,Ongoing,No,2047499,0,,Active,None,None,Yes,42656.0,Arjun Verma,58,M,Current,669,Corporate,Mumbai
P2P Lending,C604,L954,Business Loan,Startup Funding,2877147,9.1,240,2023-09-19,2043-06-06,Defaulted,Yes,2877147,6,2025-01-16,Recovery,Factory,Wife,No,11988.0,Rohit Rao,59,F,Savings,632,SME,Hyderabad
P2P Lending,C158,L665,Home Loan,Renovation,862816,7.1,180,2023-06-26,2038-04-08,Defaulted,No,862816,3,2026-10-11,Recovery,House,Mother,No,4793.0,Vikram Singh,23,M,Current,659,Retail,Mumbai
P2P Lending,C368,L1827,Car Loan,Vehicle Purchase,314353,9.1,48,2025-03-18,2029-02-25,Ongoing,No,314353,1,,Active,Car,Husband,No,6549.0,Sneha Rao,53,M,Current,678,Retail,Bangalore
P2P Lending,C1792,L1709,Car Loan,Vehicle Purchase,3226215,12.3,96,2022-12-10,2030-10-29,Ongoing,No,3226215,3,,Active,Car,Father,Yes,33606.0,Anjali Kapoor,44,F,Current,782,SME,Ahmedabad
P2P Lending,C242,L1275,Home Loan,Renovation,3103474,9.6,48,2020-07-05,2024-06-14,Closed,No,0,0,,Closed,House,Wife,No,64656.0,Neha Sharma,28,M,Savings,724,SME,Ahmedabad
P2P Lending,C1396,L453,Home Loan,Residential Property,3003395,9.5,60,2022-02-08,2027-01-13,Ongoing,No,3003395,1,,Active,House,Wife,No,50057.0,Shreya Patel,29,M,Savings,692,SME,Mumbai
P2P Lending,C1200,L1778,Education Loan,Overseas Study,1315958,8.4,180,2019-11-29,2034-09-11,Ongoing,No,1315958,4,,Active,None,Wife,Yes,7311.0,Kunal Gupta,40,M,Current,707,Corporate,Pune
P2P Lending,C1902,L811,Business Loan,Working Capital,632878,11.2,96,2022-09-28,2030-08-17,Ongoing,No,632878,1,,Active,Factory,Brother,No,6592.0,Shreya Desai,43,M,Current,626,Retail,Gurugram
P2P Lending,C414,L349,Car Loan,Vehicle Purchase,3828829,9.9,48,2020-05-04,2024-04-13,Ongoing,No,3828829,0,,Active,Car,Mother,Yes,79767.0,Anjali Nair,50,M,Current,679,Retail,Bangalore
P2P Lending,C1818,L874,Home Loan,Renovation,2629412,11.6,36,2020-08-22,2023-08-07,Ongoing,No,2629412,6,,Active,House,Mother,Yes,73039.0,Neha Sharma,29,F,Savings,782,SME,Pune
P2P Lending,C1592,L1473,Personal Loan,Debt Consolidation,438682,14.0,96,2025-11-15,2033-10-04,Ongoing,No,438682,5,,Active,None,Father,No,4570.0,Vikram Iyer,44,M,Current,774,Retail,Jaipur
P2P Lending,C484,L291,Business Loan,Business Expansion,1858616,11.3,24,2022-06-21,2024-06-10,Ongoing,No,1858616,1,,Active,Factory,None,No,77442.0,Shalini Rao,49,M,Current,605,Retail,Chennai
P2P Lending,C1097,L742,Car Loan,Vehicle Purchase,3863957,10.6,60,2022-11-21,2027-10-26,Ongoing,No,3863957,4,,Active,Car,None,Yes,64399.0,Vikram Rathi,47,F,Current,757,Corporate,Mumbai
P2P Lending,C1594,L564,Personal Loan,Medical Expenses,1941619,10.4,180,2022-11-23,2037-09-05,Ongoing,No,1941619,4,,Active,None,None,Yes,10787.0,Sneha Kumar,23,F,Current,640,Retail,Patna
P2P Lending,C980,L899,Car Loan,Vehicle Purchase,2439786,14.5,60,2019-01-27,2024-01-01,Closed,No,0,0,,Closed,Car,Mother,No,40663.0,Shalini Rathi,46,M,Savings,777,SME,Chennai
P2P Lending,C1388,L1710,Business Loan,Business Expansion,2954760,14.4,96,2020-04-04,2028-02-22,Ongoing,No,2954760,4,,Active,Factory,None,No,30779.0,Pooja Rao,21,F,Current,683,SME,Lucknow
P2P Lending,C156,L984,Personal Loan,Medical Expenses,4824476,12.6,24,2022-03-24,2024-03-13,Ongoing,No,4824476,3,,Active,None,Wife,No,201020.0,Arjun Malhotra,44,F,Current,680,Corporate,Gurugram
P2P Lending,C945,L1466,Home Loan,Residential Property,277482,8.7,120,2020-03-10,2030-01-17,Ongoing,No,277482,5,,Active,House,Wife,Yes,2312.0,Anjali Mehta,39,F,Savings,618,Corporate,Gurugram
P2P Lending,C1333,L1758,Business Loan,Startup Funding,1854602,7.9,36,2022-10-04,2025-09-18,Ongoing,No,1854602,1,,Active,Factory,Husband,Yes,51517.0,Deepak Bansal,53,M,Current,646,SME,Pune
P2P Lending,C1966,L434,Personal Loan,Wedding Expenses,4181153,13.8,60,2025-11-27,2030-11-01,Ongoing,No,4181153,4,,Active,None,Father,No,69686.0,Rajesh Joshi,26,M,Savings,678,SME,Gurugram
P2P Lending,C1202,L323,Home Loan,Residential Property,3233313,8.7,24,2023-10-01,2025-09-20,Ongoing,No,3233313,2,,Active,House,None,No,134721.0,Suresh Desai,28,F,Current,674,Retail,Mumbai
P2P Lending,C139,L58,Business Loan,Startup Funding,2932815,13.5,96,2021-02-11,2028-12-31,Closed,No,0,0,,Closed,Factory,Wife,Yes,30550.0,Anjali Malhotra,33,F,Current,601,Corporate,Chennai
P2P Lending,C277,L179,Education Loan,Overseas Study,1775047,9.8,60,2019-10-28,2024-10-01,Ongoing,No,1775047,0,,Active,None,Brother,Yes,29584.0,Arjun Sharma,52,M,Current,676,Retail,Patna
